item_id,correct,notes,title,card_name,card_key,player,year,set_name,card_number,parallel,grade,confidence,price,image_url,listing
366623485661,,,Panini Prizm 2024 Rookies Dallas Turner RC Orange Wave Prizm #324 Vikings /60,2024 Prizm Orange Wave Prizm Dallas Turner #324 /60,2024-prizm-n324,Dallas Turner,2024,Prizm,324,,Raw,0.95,15.0,https://i.ebayimg.com/images/g/K4sAAeSwWIxqisAt/s-l500.webp,https://www.ebay.com/itm/366623485661
366604019268,,,Topps 2025 Cosmic Chrome Tetairoa Mcmillan Stars in the Night STN-6,2025 Topps Cosmic Chrome Tetairoa Mcmillan #STN-6 Base,2025-topps-cosmic-chrome-nstn-6,Tetairoa Mcmillan,2025,Topps Cosmic Chrome,STN-6,,Raw,0.95,25.0,https://i.ebayimg.com/images/g/5EUAAeSwU79qfjNu/s-l500.webp,https://www.ebay.com/itm/366604019268
227480437122,,,2024 Panini Prizm - Micah Parsons #77 Pandora Prizm /400,2024 Prizm Prizm Micah Parsons #77 Pandora /400,2024-prizm-n77-pandora,Micah Parsons,2024,Prizm,77,Pandora,Raw,0.95,0.99,https://i.ebayimg.com/images/g/g0wAAeSwcJ1qg8UJ/s-l500.webp,https://www.ebay.com/itm/227480437122
236996213621,,,Bryce Young Bombardiers SSP Case Hit - 2024 Topps Finest Football #BB-2,2024 Finest Bryce Young #BB-2,2024-finest-nbb-2,Bryce Young,2024,Finest,BB-2,,Raw,0.95,15.0,https://i.ebayimg.com/images/g/kLEAAeSwVnNqeNa9/s-l500.webp,https://www.ebay.com/itm/236996213621
128033484608,,,2024 National Treasures Jonathon Brooks Rookie Patch Auto On Card 8/10 Panthers,2024 National Treasures Rookie Patch Jonathon Brooks /10 Auto Patch,2024-national-treasures-rookie-patch-jonathonbrooks-auto-patch,Jonathon Brooks,2024,National Treasures,,,Raw,0.85,129.0,https://i.ebayimg.com/images/g/jxgAAeSwD~1qhPA9/s-l500.webp,https://www.ebay.com/itm/128033484608
287542416994,,,JAXON SMITH-NJIGBA - 2026 TOPPS FLAGSHIP - 1000 YARD CLUB /99 GREEN COLOR MATCH!,2026 Topps Flagship Jaxon Smith-Njigba Color Match Green /99,2026-topps-flagship-jaxonsmithnjigba-color-match-green,Jaxon Smith-Njigba,2026,Topps Flagship,,Color Match Green,Raw,0.85,75.0,https://i.ebayimg.com/images/g/UW4AAeSweAVqi61n/s-l500.webp,https://www.ebay.com/itm/287542416994
800508783719,,,1968 Topps Set-Break #139 John Brodie EX-EXMINT *GMCARDS*,1968 Topps Ex-Exmint Gmcards / John Brodie / Set Break #139 Base,1968-topps-n139,Ex-Exmint Gmcards / John Brodie / Set Break,1968,Topps,139,,Raw,0.95,4.25,https://i.ebayimg.com/images/g/NFoAAeSwhKZqf3P4/s-l500.webp,https://www.ebay.com/itm/800508783719
147522471769,,,2026 Topps Flagship Football Jaxon Dart Silver Pack Chrome Mojo Refractor Giants,2026 Topps Flagship Chrome Mojo Refractor Jaxon Dart Silver,2026-topps-flagship-jaxondart-silver,Jaxon Dart,2026,Topps Flagship,,Silver,Raw,0.85,19.99,https://i.ebayimg.com/images/g/9bgAAeSwOCtqizgj/s-l500.webp,https://www.ebay.com/itm/147522471769
178418550495,,,1989 Pro Set - Barry Sanders #494 (RC),1989 Pro Set Barry Sanders #494 Base,1989-pro-set-n494,Barry Sanders,1989,Pro Set,494,,Raw,0.95,4.0,https://i.ebayimg.com/images/g/aigAAeSww45qg9hH/s-l500.webp,https://www.ebay.com/itm/178418550495
366433797467,,,"2018 Donruss Optic- Lamar Jackson Bronze, #167, Rookie MVP!!!",2018 Donruss Optic Lamar Jackson #167 Bronze,2018-donruss-optic-n167-bronze,Lamar Jackson,2018,Donruss Optic,167,Bronze,Raw,0.95,245.0,https://i.ebayimg.com/images/g/jYIAAeSwr9dqFM98/s-l500.webp,https://www.ebay.com/itm/366433797467
128030177026,,,2015 Panini Prestige Tyler Lockett Autographed Rookie Card Seahawks,2015 Prestige Rookie Card Tyler Lockett Auto,2015-prestige-tylerlockett-auto,Tyler Lockett,2015,Prestige,,,Raw,0.85,62.0,https://i.ebayimg.com/images/g/vJkAAeSwqXxqgkcw/s-l500.webp,https://www.ebay.com/itm/128030177026
127900367688,,,2025 Topps Chrome #235 Garrett Wilson Etch Variation New York Jets CASE HIT,2025 Topps Chrome Garrett Wilson #235 Variation,2025-topps-chrome-n235-variation,Garrett Wilson,2025,Topps Chrome,235,Variation,Raw,0.95,59.5,https://i.ebayimg.com/images/g/6JEAAeSwr6pqH57w/s-l500.webp,https://www.ebay.com/itm/127900367688
168581876939,,,2025-26 Topps Resurgence Football Luther Burden VOLTAIC Chicago Bears  🐻 🔥 🏈,2025 Topps Resurgence Voltaic Luther Burden,2025-topps-resurgence-voltaic-lutherburden,Luther Burden,2025,Topps Resurgence,,,Raw,0.85,3.0,https://i.ebayimg.com/images/g/xNUAAeSwW3hqbq9~/s-l500.webp,https://www.ebay.com/itm/168581876939
278278079290,,,Panini Prestige Football 2024 Trey McBride Cardinals Xtra Points #3 /399,2024 Prestige Xtra Points Trey McBride #3 /399,2024-prestige-xtra-points-n3,Trey McBride,2024,Prestige,3,,Raw,0.95,3.0,https://i.ebayimg.com/images/g/gGoAAeSwMk1qfn~u/s-l500.webp,https://www.ebay.com/itm/278278079290
377357445591,,,Jaylen Reed 2025 Topps Chrome Green Geometric Refractor Rookie Auto RC /99,2025 Topps Chrome Geometric Green Refractor Jaylen Reed /99 Auto,2025-topps-chrome-geometric-jaylenreed-auto,Jaylen Reed,2025,Topps Chrome,,,Raw,0.85,10.0,https://i.ebayimg.com/images/g/PLAAAeSw2VhqXp6o/s-l500.webp,https://www.ebay.com/itm/377357445591
327313330400,,,2024 Bowman University Chrome - The Big Kahuna Autographs Garrett Nussmeier,2024 Bowman University Chrome Garrett Nussmeier,2024-bowman-university-chrome-garrettnussmeier,Garrett Nussmeier,2024,Bowman University Chrome,,,Raw,0.85,30.0,https://i.ebayimg.com/images/g/TysAAeSwe4RqYnLV/s-l500.webp,https://www.ebay.com/itm/327313330400
318770861759,,,Panini 2025 NIL OSU Jeremiah Smith Contenders Campus Legend Black Lighting /99,2025 Contenders Jeremiah Smith Black /99,2025-contenders-jeremiahsmith-black,Jeremiah Smith,2025,Contenders,,Black,Raw,0.85,34.99,https://i.ebayimg.com/images/g/97kAAeSw2npqi77Y/s-l500.webp,https://www.ebay.com/itm/318770861759
407152008236,,,Topps 2025 Signature Class Javonte Williams Cowboys #60 Rookie Auto /100,2025 Topps Signature Javonte Williams #60 Base /100 Auto,2025-topps-signature-n60-auto,Javonte Williams,2025,Topps Signature,60,,Raw,0.95,26.67,https://i.ebayimg.com/images/g/X~sAAeSw8NRqg4ou/s-l500.webp,https://www.ebay.com/itm/407152008236
287523819327,,,2026 Topps Resurgence Football Cam Skater Rookie Auto /50,2026 Topps Resurgence Cam Skater Base /50 Auto,2026-topps-resurgence-camskater-auto,Cam Skater,2026,Topps Resurgence,,,Raw,0.75,87.0,https://i.ebayimg.com/images/g/Oz4AAeSwyShqfnic/s-l500.webp,https://www.ebay.com/itm/287523819327
377437534789,,,Jaylen Wright 2024 Panini Clearly Donruss Football Rated Rookie Auto [3hk,2024 Panini Clearly Donruss Rated Rookie Jaylen Wright Auto,2024-panini-clearly-donruss-jaylenwright-auto,Jaylen Wright,2024,Panini Clearly Donruss,,,Raw,0.85,3.25,https://i.ebayimg.com/images/g/~5sAAeSwddFqh9Qs/s-l500.webp,https://www.ebay.com/itm/377437534789
227478536429,,,2025 Topps Chrome Black TreVeyon Henderson Auto /150 (RC) Refractor Blue 🔥 🔥,2025 Topps Chrome Black TreVeyon Henderson Blue Refractor /150 Auto,2025-topps-chrome-black-treveyonhenderson-blue-refractor-auto,TreVeyon Henderson,2025,Topps Chrome Black,,Blue Refractor,Raw,0.85,47.0,https://i.ebayimg.com/images/g/4HUAAeSw9ABqXT8q/s-l500.webp,https://www.ebay.com/itm/227478536429
128034969302,,,2025 Panini Prizm Draft Picks Bryce Underwood Signing Day Blue Auto #/249 PSA 10,2025 Prizm Draft Picks Bryce Underwood Blue /249 Auto,2025-prizm-draft-picks-bryceunderwood-blue-auto,Bryce Underwood,2025,Prizm Draft Picks,,Blue,PSA 10,0.9,112.5,https://i.ebayimg.com/images/g/SaAAAeSw3EVqhfbp/s-l500.webp,https://www.ebay.com/itm/128034969302
158205229846,,,Topps 2025 Topps Chrome Black Emeka Egbuka Buccaneers #RV-28 RC,2025 Topps Chrome Emeka Egbuka #RV-28 Black,2025-topps-nrv-28-black,Emeka Egbuka,2025,Topps,RV-28,Black,Raw,0.95,25.0,https://i.ebayimg.com/images/g/BkoAAeSwbS9qhYxP/s-l500.webp,https://www.ebay.com/itm/158205229846
307088340654,,,John Mackey 1971 Topps #175 Baltimore Colts,1971 Topps John Mackey #175,1971-topps-n175,John Mackey,1971,Topps,175,,Raw,0.95,3.99,https://i.ebayimg.com/images/g/newAAeSwIX5qZqz2/s-l500.webp,https://www.ebay.com/itm/307088340654
800526372445,,,Antonio Williams 2026 TOPPS FLAGSHIP 1991 BLUE BORDER RC AUTO /150 COMMANDERS,2026 Topps Flagship Blue Border Antonio Williams /150 Auto,2026-topps-flagship-antoniowilliams-auto,Antonio Williams,2026,Topps Flagship,,,Raw,0.85,21.64,https://i.ebayimg.com/images/g/L8cAAeSwhFRqijz0/s-l500.webp,https://www.ebay.com/itm/800526372445
236953718872,,,2024 Bowman U Chrome Auto SP Joey Aguilar Appalachian State Mountaineers,2024 Bowman Chrome Joey Aguilar Auto,2024-bowman-joeyaguilar-auto,Joey Aguilar,2024,Bowman,,,Raw,0.85,19.99,https://i.ebayimg.com/images/g/bd4AAeSwtmpqE1DF/s-l500.webp,https://www.ebay.com/itm/236953718872
198149596444,,,2025 Panini Absolute - Rookies T.J. Sanders #180 Blue Spectrum Signatures /50...,2025 Absolute Signatures Spectrum T.J. Sanders #180 Blue /50,2025-absolute-n180-blue,T.J. Sanders,2025,Absolute,180,Blue,Raw,0.85,4.99,https://i.ebayimg.com/images/g/UNoAAeSwvQxpm4iZ/s-l500.webp,https://www.ebay.com/itm/198149596444
366614373552,,,2024 Topps Chrome ORANGE TROY AIKMAN AUTO /25 SP NFL DALLAS COWBOYS,2024 Topps Chrome Troy Aikman Orange /25 Auto,2024-topps-chrome-troyaikman-orange-auto,Troy Aikman,2024,Topps Chrome,,Orange,Raw,0.85,81.0,https://i.ebayimg.com/images/g/INYAAeSwu3ZqhN8p/s-l500.webp,https://www.ebay.com/itm/366614373552
366567001897,,,2025 Panini Donruss Optic Charles Woodson #103 Team Logo Prizm 23/32 PSA 9 POP 2,2025 Donruss Optic Prizm Charles Woodson #103 /32,2025-donruss-optic-n103,Charles Woodson,2025,Donruss Optic,103,,PSA 9,1.0,50.0,https://i.ebayimg.com/images/g/CYoAAeSwN-lqZkWk/s-l500.webp,https://www.ebay.com/itm/366567001897
147505663275,,,2024 Panini Mosaic Kaleidoscopic #17 JJ McCarthy RC ROOKIE VIKINGS SP,2024 Mosaic Kaleidoscopic JJ McCarthy #17,2024-mosaic-kaleidoscopic-n17,JJ McCarthy,2024,Mosaic,17,,Raw,0.95,21.5,https://i.ebayimg.com/images/g/O3oAAeSwlOZqasRi/s-l500.webp,https://www.ebay.com/itm/147505663275
318759349351,,,2025 Topps Chrome - Rookies Cam Ward #314 Topps Refractor (RC),2025 Topps Chrome Cam Ward #314 Refractor,2025-topps-chrome-n314-refractor,Cam Ward,2025,Topps Chrome,314,Refractor,Raw,0.95,18.0,https://i.ebayimg.com/images/g/hC8AAeSww45qhxSo/s-l500.webp,https://www.ebay.com/itm/318759349351
128033163532,,,2000 BOWMAN CHROME TOM BRADY ROOKIE CARD GOAT RC #236 PSA 8 NM-MT,2000 Bowman Chrome Rookie Card Tom Brady #236,2000-bowman-chrome-n236,Tom Brady,2000,Bowman Chrome,236,,PSA 8,1.0,6300.0,https://i.ebayimg.com/images/g/W8wAAeSwW0ZqY5VO/s-l500.webp,https://www.ebay.com/itm/128033163532
117366566884,,,2025 Topps Resurgence Cam Ward Rookie Auto Tennessee Titans,2025 Topps Resurgence Cam Ward Base Auto,2025-topps-resurgence-camward-auto,Cam Ward,2025,Topps Resurgence,,,Raw,0.85,115.5,https://i.ebayimg.com/images/g/3IAAAeSw46tqdD2-/s-l500.webp,https://www.ebay.com/itm/117366566884
407051077244,,,MAXX CROSBY 2025 PANINI PRIZM WHITE DISCO #195 LAS VEGAS RAIDERS,2025 Prizm Maxx Crosby #195 Disco White,2025-prizm-n195-disco-white,Maxx Crosby,2025,Prizm,195,Disco White,Raw,0.95,1.75,https://i.ebayimg.com/images/g/S30AAeSw0dNqSvmV/s-l500.webp,https://www.ebay.com/itm/407051077244
358846585536,,,2025 Panini Origins #IO-CHD Chuba Hubbard /199 International Patch Jersey Canada,2025 Origins International Patch Chuba Hubbard /199 Patch,2025-origins-chubahubbard-patch,Chuba Hubbard,2025,Origins,,,Raw,0.85,7.99,https://i.ebayimg.com/images/g/tF8AAeSw0ZZqZk1V/s-l500.webp,https://www.ebay.com/itm/358846585536
267649619324,,,"2014 Panini Contenders - Josh Huff #145 Cracked Ice Ticket Sec Row Seat /22 (AU,",2014 Contenders Ice #145 /22,2014-contenders-n145,,2014,Contenders,145,,Raw,0.5,17.6,https://i.ebayimg.com/images/g/qrwAAeSwzdhp66j3/s-l500.webp,https://www.ebay.com/itm/267649619324
178406412779,,,MAX DUGGAN MPE 9.5 2023 LEAF TRINITY #CA-MD1 CLEAR PLATINUM SPECTRUM RC AUTO /25,2023 Leaf Trinity Clear Spectrum Max Duggan Platinum /25 Auto,2023-leaf-trinity-maxduggan-platinum-auto,Max Duggan,2023,Leaf Trinity,,Platinum,Raw,0.85,0.99,https://i.ebayimg.com/images/g/k0gAAeSwNSNqfx~D/s-l500.webp,https://www.ebay.com/itm/178406412779
198576516613,,,2025 Panini Absolute #114 Colston Loveland RC Red Squares  136/850 Bears TE!,2025 Absolute Colston Loveland #114 Red /850,2025-absolute-n114-red,Colston Loveland,2025,Absolute,114,Red,Raw,0.95,5.55,https://i.ebayimg.com/images/g/kZYAAeSwWcdqgaHC/s-l500.webp,https://www.ebay.com/itm/198576516613
237012695709,,,2024 Panini Donruss Optic Rated Rookie Pink Prizm Bo Nix #209 RC,2024 Donruss Optic Pink Prizm Rated Rookie Bo Nix #209,2024-donruss-optic-n209,Bo Nix,2024,Donruss Optic,209,,Raw,0.95,12.5,https://i.ebayimg.com/images/g/g50AAeSwS9dqg45j/s-l500.webp,https://www.ebay.com/itm/237012695709
127972770032,,,2025 Panini Impeccable Joe Montana Stainless Stars Auto On Card 4/25 49ers HOF,2025 Impeccable Joe Montana /25 Auto,2025-impeccable-joemontana-auto,Joe Montana,2025,Impeccable,,,Raw,0.85,199.0,https://i.ebayimg.com/images/g/sugAAeSwnN9qVSHP/s-l500.webp,https://www.ebay.com/itm/127972770032
168624423225,,,2012🔥Fletcher Cox🔥Topps Rookie #79 Philadelphia Eagles Future HOFer (RC),2012 Topps Fletcher Cox #79,2012-topps-n79,Fletcher Cox,2012,Topps,79,,Raw,0.85,1.49,https://i.ebayimg.com/images/g/iewAAeSwHiJqfohc/s-l500.webp,https://www.ebay.com/itm/168624423225
178329288145,,,2025 Topps Chrome - Tecmo Joe Montana #TECMO-7 SSP Case Hit,2025 Topps Chrome Joe Montana,2025-topps-chrome-joemontana,Joe Montana,2025,Topps Chrome,,,Raw,0.85,2000.0,https://i.ebayimg.com/images/g/wYsAAeSweXxqXBSu/s-l500.webp,https://www.ebay.com/itm/178329288145
327319901733,,,2026 Topps Flagship Germie Bernard RC ORANGE /25 Steelers RARE #325 ROOKIE 🔥,2026 Topps Flagship Germie Bernard #325 Orange /25,2026-topps-flagship-n325-orange,Germie Bernard,2026,Topps Flagship,325,Orange,Raw,0.95,32.0,https://i.ebayimg.com/images/g/I08AAeSw4vlqh4ED/s-l500.webp,https://www.ebay.com/itm/327319901733
407152718929,,,2023 PANINI DONRUSS BRYCE YOUNG OPTIC PREVIEW-RED & GREEN #311 ROOKIE RC PSA 10,2023 Donruss Optic Bryce Young #311 Green Preview Red,2023-donruss-n311-green-preview-red,Bryce Young,2023,Donruss,311,Green Preview Red,PSA 10,1.0,64.99,https://i.ebayimg.com/images/g/mfMAAeSwRvdqg~1P/s-l500.webp,https://www.ebay.com/itm/407152718929
377429975357,,,2025 Topps Resurgence Josh Allen Electro Lights Refractor SP #EL-4 Bills,2025 Topps Resurgence Electro Lights Josh Allen #EL-4 Refractor,2025-topps-resurgence-electro-lights-nel-4-refractor,Josh Allen,2025,Topps Resurgence,EL-4,Refractor,Raw,0.95,120.35,https://i.ebayimg.com/images/g/imcAAeSwGatqhLrI/s-l500.webp,https://www.ebay.com/itm/377429975357
307118293620,,,2024 Panini Contenders FOTL  Caleb Williams  🔥 Sparkle - Rookie of the Year!,2024 Contenders FOTL Caleb Williams Sparkle,2024-contenders-calebwilliams-sparkle,Caleb Williams,2024,Contenders,,Sparkle,Raw,0.85,20.0,https://i.ebayimg.com/images/g/TiMAAeSwG~VqehDh/s-l500.webp,https://www.ebay.com/itm/307118293620
117357798800,,,2024 PANINI IMMACULATE COLLECTION ROOKIE AUTO #RA-CRN CHOP ROBINSON /99 SGC 9,2024 Immaculate Collection Chop Robinson /99 Auto,2024-immaculate-collection-choprobinson-auto,Chop Robinson,2024,Immaculate Collection,,,SGC 9,0.9,21.51,https://i.ebayimg.com/images/g/MtgAAeSwrJFqfhK1/s-l500.webp,https://www.ebay.com/itm/117357798800
318753666499,,,1997 Topps Chrome Tim Duncan Rookie PSA 10 Spurs *READ*,1997 Topps Chrome Tim Duncan,1997-topps-chrome-timduncan,Tim Duncan,1997,Topps Chrome,,,PSA 10,0.9,99.99,https://i.ebayimg.com/images/g/uGgAAeSwmX1qg3Db/s-l500.webp,https://www.ebay.com/itm/318753666499
188803263044,,,1964 Philadelphia Fran Tarkenton #109 Scramblin’ Fran Vikings HOF Football Card,1964 Philadelphia Fran Tarkenton #109,1964-philadelphia-n109,Fran Tarkenton,1964,Philadelphia,109,,Raw,0.95,20.0,https://i.ebayimg.com/images/g/NgIAAeSwk3lqgiXj/s-l500.webp,https://www.ebay.com/itm/188803263044
128034756156,,,2020 Panini Phoenix Clyde Edwards-Helaire RC Fire Burst #121 Chiefs PSA 10,2020 Phoenix Fire Burst Clyde Edwards-Helaire #121,2020-phoenix-n121,Clyde Edwards-Helaire,2020,Phoenix,121,,PSA 10,1.0,8.5,https://i.ebayimg.com/images/g/AR4AAeSwehZqhcrD/s-l500.webp,https://www.ebay.com/itm/128034756156
398107492191,,,1986 Topps - Record Breaker Walter Payton #7 BGS 9!,1986 Topps Walter Payton #7,1986-topps-n7,Walter Payton,1986,Topps,7,,BGS 9,1.0,86.0,https://i.ebayimg.com/images/g/bkUAAeSw4rJqPbFa/s-l500.webp,https://www.ebay.com/itm/398107492191
128040417586,,,Panini 2025 National Treasures Century Materials Nico Collins Gold /49 CM-NCS,2025 National Treasures Materials Nico Collins Gold /49,2025-national-treasures-nicocollins-gold,Nico Collins,2025,National Treasures,,Gold,Raw,0.85,20.0,https://i.ebayimg.com/images/g/snYAAeSw6xpqiwCo/s-l500.webp,https://www.ebay.com/itm/128040417586
235941111851,,,1983 Topps #257 Brian Sipe Cleveland Browns NM-MINT,1983 Topps Brian Sipe NM-MINT #257,1983-topps-n257,Brian Sipe NM-MINT,1983,Topps,257,,Raw,0.85,1.99,https://i.ebayimg.com/images/g/LmEAAOSwbMBnoFAk/s-l500.webp,https://www.ebay.com/itm/235941111851
278287504327,,,JONNU SMITH 2025 PRIZM LOTUS FLOWER /18 #51 DOLPHINS Q6581,2025 Prizm Jonnu Smith Lotus Flower #51 /18,2025-prizm-n51,Jonnu Smith Lotus Flower,2025,Prizm,51,,Raw,0.85,7.5,https://i.ebayimg.com/images/g/AfoAAeSwIX5qa2qP/s-l500.webp,https://www.ebay.com/itm/278287504327
307130636401,,,2025 Donruss Optic RC Green Velocity Prizm #273 Jaxson Dart RC,2025 Donruss Optic Prizm Jaxson Dart #273 Green Velocity,2025-donruss-optic-n273-green-velocity,Jaxson Dart,2025,Donruss Optic,273,Green Velocity,Raw,0.95,11.5,https://i.ebayimg.com/images/g/jYIAAeSwahlqYQwF/s-l500.webp,https://www.ebay.com/itm/307130636401
168619644384,,,"2021 Panini Obsidian - Rookie Jersey Ink Nico Collins #RJI-NC /150 (AU, MEM, RC)",2021 Obsidian Jersey Nico Collins /150 Patch,2021-obsidian-nicocollins-patch,Nico Collins,2021,Obsidian,,,Raw,0.85,19.5,https://i.ebayimg.com/images/g/ja0AAeSwGx9pXrKV/s-l500.webp,https://www.ebay.com/itm/168619644384
147345559269,,,2025 Panini Select - Concourse Shedeur Sanders #54 Green & Red Shock Prizm (RC),2025 Select Prizm Shedeur Sanders #54 Concourse Green Red,2025-select-n54-concourse-green-red,Shedeur Sanders,2025,Select,54,Concourse Green Red,Raw,0.95,1.99,https://i.ebayimg.com/images/g/udgAAeSwNEpqHddh/s-l500.webp,https://www.ebay.com/itm/147345559269
287540526842,,,2026 Topps Football Retro Keldric Faulk Mojo Titans,2026 Topps Retro Keldric Faulk Mojo,2026-topps-keldricfaulk-mojo,Keldric Faulk,2026,Topps,,Mojo,Raw,0.85,3.99,https://i.ebayimg.com/images/g/QVwAAeSwskFqii9G/s-l500.webp,https://www.ebay.com/itm/287540526842
336714190526,,,Panini Topps Luther Burden III Chicago Bears NFL 2025 Rookie 20 Card Lot,2025 Topps Luther Burden Base,2025-topps-lutherburden,Luther Burden,2025,Topps,,,Raw,0.85,20.0,https://i.ebayimg.com/images/g/COQAAeSwpfRqaV84/s-l500.webp,https://www.ebay.com/itm/336714190526
820023261094,,,2015 Topps Platinum Players Die-Cut Peyton Manning #PDC-PM HOF 1u3i,2015 Topps Platinum Die-Cut Peyton Manning,2015-topps-platinum-peytonmanning,Peyton Manning,2015,Topps Platinum,,,Raw,0.85,8.75,https://i.ebayimg.com/images/g/eo4AAeSw-8lqhdpR/s-l500.webp,https://www.ebay.com/itm/820023261094
128035261653,,,2023 Brett Farve National Treasures greatest signatures On Card  /99,2023 National Treasures Signatures Brett Farve /99 Auto,2023-national-treasures-brettfarve-auto,Brett Farve,2023,National Treasures,,,Raw,0.85,120.6,https://i.ebayimg.com/images/g/mLUAAeSwbS9qhjQw/s-l500.webp,https://www.ebay.com/itm/128035261653
128034761594,,,2025 Panini Prizm Devin Hester Choice Red #/20 Falcons PSA 10 GEM MINT,2025 Prizm Choice Red Devin Hester /20,2025-prizm-devinhester,Devin Hester,2025,Prizm,,,PSA 10,0.9,51.5,https://i.ebayimg.com/images/g/IG0AAeSw4C1qhcrp/s-l500.webp,https://www.ebay.com/itm/128034761594
188834532548,,,2026 Topps Flagship Kayshon Boutte Conference Kings Insert SSP,2026 Topps Flagship Kayshon Boutte,2026-topps-flagship-kayshonboutte,Kayshon Boutte,2026,Topps Flagship,,,Raw,0.85,10.0,https://i.ebayimg.com/images/g/Q1kAAeSwrBFqjC43/s-l500.webp,https://www.ebay.com/itm/188834532548
158089832615,,,2019 Panini Contenders Draft Picks Collegiate #298 Johnnie Dixon #/23,2019 Contenders Draft Picks Johnnie Dixon #298 Base /23,2019-contenders-draft-picks-n298,Johnnie Dixon,2019,Contenders Draft Picks,298,,Raw,0.85,25.0,https://i.ebayimg.com/images/g/0AcAAeSwvTxqWTkf/s-l500.webp,https://www.ebay.com/itm/158089832615
